candidate_id,control_candidate_id,pair_id,exact_identity,route_id,skeleton_id,policy_id,seed,source_family_signature,operator_path_hash,expression_depth,clock_namespace,signal_coverage_status,exact_behavior_identity,behavior_cluster_id,admission_rank,admission_policy,performance_accessed_for_admission
cn.comp.c8ca4ba2521648589bcf,cn.comp.c8ca4ba2521648589bcf.control,cn.pair.63351ccf53109c81fd1bc8cd32437c16,5a69b29f2d7434509d57edea7a1d7107c87984433b69517619ebfa960e43b8a0,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,diversity_preserving_cem,31415,canonical_fundamental_working_capital|lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,c237408fda6c6dc0b153c803,8626,10392,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.16571664c369c73b66f7,cn.comp.16571664c369c73b66f7.control,cn.pair.46e6ca27eb8e0b67eacf992c63640bd6,c7be829f30a76d112724e727bfa6c4fe1d712d2d9c1d6d1a83d6fd0d9c34d508,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_path_acceleration,evolutionary_mutation,2718,firstN|raw_1min,063da0b08b76e78ff1ebb6b42c5c23a7f434d8e76ebf8b9bc2386f8f6838af79,4,active_bar,qualified,ea443bd169f9f5eff9acda58,488,10393,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.3972aa49373097027ce4,cn.comp.3972aa49373097027ce4.control,cn.pair.140ed233414d2c31c06f34aa584c0b12,38e226296779e8c7ef5380f55b7d586e7e248bd05366610f10b2d51f903f7cc8,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_age_response,evolutionary_mutation,65537,lagged_daily_context|raw_1min,4c80b52d29d2e3265a0dc4e47f321591b40bfeafbdfbfc80666c12ca11a40f23,4,active_bar,qualified,12921b525c2f5d0f7e895829,25,10394,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.b54c78481951be226d92,cn.comp.b54c78481951be226d92.control,cn.pair.a0f84fdee123f1fa85012124d7a48ca8,2848deee7eace3c957284d35726edffa015bae72ed36db060221b161ed44167d,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.slope,stratified_typed_random,1729,canonical_fundamental_capital_investment,cd3e3cd534525f734311df80a950abf993c2c965c35df89423e13ce7bcfabf8f,2,stock_session,qualified,26186093f21dc02d5f63e1bf,5040,10395,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.125cf4fe40efb456f100,cn.comp.125cf4fe40efb456f100.control,cn.pair.5023c2994eacac22517b3214d1d83ff0,aaa10a80b28b046b4f9d2a4edd2ad5ad8bd7a081cedf0fc92a607ad02867a712,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,evolutionary_mutation,65537,lagged_daily_context,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,8ae9b912a7c98a6fb9370b69,5255,10396,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.355af3d2a0b7c8f78a63,cn.comp.355af3d2a0b7c8f78a63.control,cn.pair.ea9db79e48aab08df874f9f944d54379,ad6a7d0bec4ae3494e865f94a381090e1bde52119e6dc4b1cfc715b962fba1dc,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_path_acceleration,uct_ucb_structural_search,2718,firstN|raw_1min,063da0b08b76e78ff1ebb6b42c5c23a7f434d8e76ebf8b9bc2386f8f6838af79,4,active_bar,qualified,eb7af8b3cbe30b5af257507f,1156,10397,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.5b547bd282992c38fa8e,cn.comp.5b547bd282992c38fa8e.control,cn.pair.d2eaf25646e3f8621147e70177aa4922,a975fa5ceae60a74e1c7f6005e253d9fa0213ba0baaa466ec7fe6e36d7c49246,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_age_response,uct_ucb_structural_search,31415,lagged_daily_context|raw_1min,4c80b52d29d2e3265a0dc4e47f321591b40bfeafbdfbfc80666c12ca11a40f23,4,active_bar,qualified,60ef6ca08ca6d4b9a477a947,2,10398,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.83064dd2b150e4b6114c,cn.comp.83064dd2b150e4b6114c.control,cn.pair.2cffb4a42e509dc30155c68505b87820,3a9525b5fd4270788a70156ecf1cc23a7ac4f736686b567ed299f0a8e7f280ec,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,uct_ucb_structural_search,31415,canonical_fundamental_growth|canonical_fundamental_profitability,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,2fdcf464909396dcdd7148e0,8738,10399,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.16c5a66140d2e5cc4784,cn.comp.16c5a66140d2e5cc4784.control,cn.pair.18d06a57007deff0fd476779fd63d214,7ead5076515224ea1394a72310a204dfe8c7dfb4cf40408f705b9f2a73c3c419,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,diversity_preserving_cem,65537,canonical_fundamental_leverage|lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,ab49a6938cd28be9545be87c,5401,10400,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.ed2f0000b4107a675db8,cn.comp.ed2f0000b4107a675db8.control,cn.pair.df6ccf0da4ce163ce30c0d49faacb223,f337295cdede93c568f7e035cc6ee0f276712b27f2fe907b27bfab925441a592,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_state_residual,uct_ucb_structural_search,31415,firstN|raw_1min,321e7b8f7977129ed792aa70496701e0717111f5ce11de3232c17c24a14d50c6,3,active_bar,qualified,50e66e5e7fcfd05f74575938,4350,10401,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.29168c5163157ef60651,cn.comp.29168c5163157ef60651.control,cn.pair.fdd87e831de0414265038cd53710db12,faa4b8db7ca099f05023d98a8975f08fb3743f7bdd7c4727f5c457ee168ae3f5,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.payload_regime_residual,stratified_typed_random,65537,lagged_daily_context|raw_1min,009277cab5fa43bb30ea96574bd956d3217ad959890684f24289b0316bec9aa4,4,active_bar,qualified,ea6b84ca1917de97d43131c4,21,10402,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.e6e7ab975369e40e13fb,cn.comp.e6e7ab975369e40e13fb.control,cn.pair.671f88f9bb10f41d0710edb379242e2a,806b829c71391fab0e8cd6b5300de6223246370980544531dbfd466c190625d0,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,stratified_typed_random,1729,canonical_fundamental_profitability|lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,5d60cf425481789bedcb5c21,11368,10403,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.0a081d8f7b4a3353c9f3,cn.comp.0a081d8f7b4a3353c9f3.control,cn.pair.1528ce175493804f0b35c1c2940f7286,d6b60f1a30f922bc72468153a2933ba44ab27cd471e50d1fc57c0093d8261f18,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,uct_ucb_structural_search,2718,canonical_fundamental_operating_efficiency|lagged_daily_context,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,e2dcd70cd7be8cfcc460f3cc,4952,10404,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.5518ad7dc5cbf93bc671,cn.comp.5518ad7dc5cbf93bc671.control,cn.pair.66ea082be39ada34875ffc1113b8dd72,5c84ff31fe702c3aee17cde87c00cf8cfe11755f3aaf7e718a9474e1110dda79,FIRSTN_PATH,cn.comp.v2.firstn_path.firstn_path_state,diversity_preserving_cem,31415,firstN|raw_1min,db7d03c3b858915582c54cfe968ab38a46fcd40a207da1c4e336e3038c19c2b2,4,active_bar,qualified,e7fbfaf2afccbbb23055921d,1772,10405,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.8089cf8a4c97ff2f2301,cn.comp.8089cf8a4c97ff2f2301.control,cn.pair.23c9192871cb64931657d2a21d5599a8,4710488f8fe30861d1cd601a41a8483422ee11031f73652ec5783ecb65311cab,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.payload_regime_residual,evolutionary_mutation,31415,lagged_daily_context|raw_1min,009277cab5fa43bb30ea96574bd956d3217ad959890684f24289b0316bec9aa4,4,active_bar,qualified,2201cb209891ad6b44f36962,21,10406,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.b82664103abf89b18fb8,cn.comp.b82664103abf89b18fb8.control,cn.pair.4e24a056e9b8424902265f89096b71fa,de5b85ccef0294174fc3d0e0f32dcbdbccd2da39f634db49ae3837379c576b58,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.delta,evolutionary_mutation,31415,canonical_fundamental_size,1850e80d30c17581afe9cffc7eb4cc939f1587ce647f362a5620cf8dbbf219ed,2,stock_session,qualified,3c9193c3cb532a956c4adf84,10148,10407,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.50df0b0235b3895d66c5,cn.comp.50df0b0235b3895d66c5.control,cn.pair.bf11547eea82cf88ac02e006887a49f1,d7db202d75b36d09992ad4523c8caa458b92f9ff8bc70dc0219d7c9e8cf43849,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,uct_ucb_structural_search,2718,canonical_fundamental_capital_investment|canonical_fundamental_profitability,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,d12cbfee990e24d97d41b669,7224,10408,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.dd0cd3d6834f2282f543,cn.comp.dd0cd3d6834f2282f543.control,cn.pair.cb99476cbf714fd214acf8f361e673de,db4edf0d668d7ff8200257e4181e02506cf0e6be3d1f42fcbdbbb24cdbe61c37,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_path_liquidity,uct_ucb_structural_search,31415,firstN|raw_1min,7eec5aae9e50ebaf57d963d93d9e8cad04132f7b9c57c83b8cde71c349ca3b07,4,active_bar,qualified,37b174354d20acd6f0456bd2,4099,10409,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.f6d94b4ee93070df65eb,cn.comp.f6d94b4ee93070df65eb.control,cn.pair.e8acb13e0b52bee576dfc22d909bda2e,f3e16ddd17fef32b355fec59575511e394719d18b6deab8cec5ba79e193e213d,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,stratified_typed_random,31415,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,72bdb8f16bd29132e7ad2af6,123,10410,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.b6d2cb993149edcdcdcf,cn.comp.b6d2cb993149edcdcdcf.control,cn.pair.b4fe0e1031c7666e21648846fd548e7c,ddeacb26f4080dd200dddbdee1d62f014a739edfb94a5f608988f0ea89c2d837,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.delta,evolutionary_mutation,2718,canonical_fundamental_shareholder_structure,1850e80d30c17581afe9cffc7eb4cc939f1587ce647f362a5620cf8dbbf219ed,2,stock_session,qualified,52721cdc1f11c3f1ad732d23,4806,10411,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.b0db2e97ba016d6a2f4e,cn.comp.b0db2e97ba016d6a2f4e.control,cn.pair.c6f7a4d0be5e234547785a1ce7056fe4,56a38409e2c5884702ef09c9705a4ddc450113c132f6c8e38795ab77f58418ef,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,diversity_preserving_cem,65537,canonical_fundamental_leverage|lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,8bc05226408500544873d5c6,9958,10412,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.9d0a154c2a41204c73fb,cn.comp.9d0a154c2a41204c73fb.control,cn.pair.54fbb2b4c6f2f4ef854ae3f9ef79d3b4,73d3e8be085c47bef4cbdc3a062ccd871bde0c35064fc19d19c46ad0d83b63db,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_state_residual,stratified_typed_random,65537,firstN|raw_1min,321e7b8f7977129ed792aa70496701e0717111f5ce11de3232c17c24a14d50c6,3,active_bar,qualified,d2255a2ebbaffb5aaf076925,3070,10413,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.89ea46771045681bc3d9,cn.comp.89ea46771045681bc3d9.control,cn.pair.846b9ef0553f3e6fad2fe71f360c4d52,87756f9542ca38b5ba5a2d2f5605c7c67e7e5c249661a4919825e82f4733810e,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_transition_response,evolutionary_mutation,65537,lagged_daily_context|raw_1min,8cf695d64a90fe843f3f01842932e2c6f55c56bb4f2de7564c177b5791da4560,4,active_bar,qualified,c82a385f671b05764d816282,15,10414,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.4a682ec9096cc0cbbcbe,cn.comp.4a682ec9096cc0cbbcbe.control,cn.pair.7164790a7c9f163b134b99558cfd2f6b,853665f6ab5d59e4627dc85deec2107d186053e7b3a3a0251791f158d69838cf,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_persistence,evolutionary_mutation,1729,canonical_fundamental_shareholder_structure,d2c5e111398d452ac02b9d8a047919f7155d92593cc27d2eaa8176e7588abd90,3,stock_session,qualified,7657852667866a94dc0fd051,7078,10415,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.c9a5a6320131e9c6a402,cn.comp.c9a5a6320131e9c6a402.control,cn.pair.0590fc1d17c222b26f756d129f73c818,b0e279a4fafbd7a643803e2796882cd66690703175fe7254792a401af167f079,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_residual,stratified_typed_random,1729,canonical_fundamental_cashflow_quality|canonical_fundamental_liquidity_solvency,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,stock_session,qualified,f866ce6fe2c0491a9ac114b0,10607,10416,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.248bf2d8f720b1960bc8,cn.comp.248bf2d8f720b1960bc8.control,cn.pair.23d97a40bf65221df2efaafab112ce40,7817e56165522503113a6c2f3de03d7adb0dc3104857650980c88b9a525233f7,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_path_acceleration,evolutionary_mutation,1729,firstN|raw_1min,063da0b08b76e78ff1ebb6b42c5c23a7f434d8e76ebf8b9bc2386f8f6838af79,4,active_bar,qualified,155b31e06d20c3dad86c9d31,805,10417,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.27164f4d38c93b70b56f,cn.comp.27164f4d38c93b70b56f.control,cn.pair.b95547de1533160f947ea33f78b8f405,20f5b380892444f7e892d83bc0e01f042a1c1479727fb8d9173dcad0e2dd1248,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,uct_ucb_structural_search,1729,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,9fba138894a8c3d9cce65179,94,10418,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.2cc2f863ec070c932819,cn.comp.2cc2f863ec070c932819.control,cn.pair.c08c90aba9e3ec6032baa3fa18df2a0e,03d34136bcdd0e9726d12ce4242413c5426520dce84d96e097f66b4840a2fe9c,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,evolutionary_mutation,2718,canonical_fundamental_liquidity_solvency|lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,3455e0ce984781dca8ff6efa,6133,10419,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.f31a5a289a412cfc3195,cn.comp.f31a5a289a412cfc3195.control,cn.pair.ba32d21033c99afda084421df3358386,732dbb3d708a1c9858f03f6ee46331b63583b2c7d6ffe66c9959a98bb900b2b3,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,uct_ucb_structural_search,65537,canonical_fundamental_capital_investment|canonical_fundamental_working_capital,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,a65b95f82e906700a0f2cf72,10744,10420,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.bb6dbea8601cb2d36602,cn.comp.bb6dbea8601cb2d36602.control,cn.pair.297e73bcb7366b32bf3483c08c07bf8a,d050de073355bc4b1328546b896f4629de8d9bb5bd21c57b5e4e035e45ae98c0,FIRSTN_PATH,cn.comp.v2.firstn_path.firstn_path_state,stratified_typed_random,1729,firstN|raw_1min,db7d03c3b858915582c54cfe968ab38a46fcd40a207da1c4e336e3038c19c2b2,4,active_bar,qualified,2ecf186cd84b77943184d6bc,3585,10421,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.d67aa859cbc519ac99dc,cn.comp.d67aa859cbc519ac99dc.control,cn.pair.0b6d30a41b89e38cfdb9a36bd5a7436a,22d8a9510dd06eca164d9b3adf2d5abf7120a6a0069f37ad583b80f641807f7f,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,stratified_typed_random,2718,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,41bf3eb2037dbe65116285cb,338,10422,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.c3b814e7a4ed4fd159e4,cn.comp.c3b814e7a4ed4fd159e4.control,cn.pair.990f5d7440afa23b40f051fcc0429052,92249b4fd6ce1bd92a6ffc14b6e4268efc36d37a7937a001002274f4dccf8cf6,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.cross_change_interaction,uct_ucb_structural_search,31415,canonical_fundamental_growth|canonical_fundamental_profitability,8fb84fa0c1be99965db3ec4c4d0ed5f8ad3db8a262de1f81822ce4f327f64e10,4,stock_session,qualified,b4df1cc86a11514de7fb1576,5674,10423,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.2f38d84f712ed2ee58e8,cn.comp.2f38d84f712ed2ee58e8.control,cn.pair.4c9488e71140901d138936d0d9ce30e6,9b6de4e5efd1f6c6de39916da1f5d33e96ef23045ffac459abd2f513ad655acd,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_residual,stratified_typed_random,65537,canonical_fundamental_cashflow_quality|canonical_fundamental_liquidity_solvency,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,stock_session,qualified,be70488d84da39ea1dd2d0cd,6212,10424,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.a10c85673ebb7ba804f9,cn.comp.a10c85673ebb7ba804f9.control,cn.pair.277adbf866342efad2c0f561b2102d52,42b6c2632fb3938067ed39967cd6d320dc98ca57cb77c739925a32fff92a9ab8,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_imbalance_persistence,diversity_preserving_cem,31415,firstN|raw_1min,13d8b7e2ded2006a54a88b43a8841e2caef489b8347f6c33b00333f32dcc44cc,3,active_bar,qualified,bd4bb9785e6295dc7701fdba,786,10425,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.169e22d993025b85f7f7,cn.comp.169e22d993025b85f7f7.control,cn.pair.5194f5f15d7f88e4820a7a472e6dcfd7,f2f15bcd42642e60001bef1b34618bd739a06e447deef4b7cd1d358ce2e7f4b9,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,uct_ucb_structural_search,2718,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,8e67d42a34252ff1f68ca496,495,10426,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.f03720594a640e0756f0,cn.comp.f03720594a640e0756f0.control,cn.pair.8286d8ebdb680c73583fcce4ad683040,2d6b37a9b72038da71bda30f32796e663b54c4773e5867f97890800a79ae27f8,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_persistence,uct_ucb_structural_search,31415,canonical_fundamental_growth,d2c5e111398d452ac02b9d8a047919f7155d92593cc27d2eaa8176e7588abd90,3,stock_session,qualified,ce903ea4dcd530ee316edad2,7269,10427,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.802c9f657539755ac991,cn.comp.802c9f657539755ac991.control,cn.pair.27c6e9b642dac1927993089fbd928e6f,9b5ef0d37721dc94532f9ee86c3650d8e8200f069ae67f8f669d00f227be7baf,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,uct_ucb_structural_search,31415,lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,901df89b87090f6d53e62963,8659,10428,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.6c90bf25a8db9e4ffd70,cn.comp.6c90bf25a8db9e4ffd70.control,cn.pair.6fff16b6462e400b81466680e6c1a395,f52806197bf5aa917969e5c9df0f046efd92ff915fc26a8b31d538ca85ddc8aa,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_multiscale_relation,uct_ucb_structural_search,1729,firstN|raw_1min,822e4465462976fd115a9424d0386d881d757e622d9747f8f8e16799b79f4766,2,active_bar,qualified,9c60ba1ac3fab675ce1f932f,2212,10429,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.7b874a8929ef1ff643b6,cn.comp.7b874a8929ef1ff643b6.control,cn.pair.d8f4117e59f84a3d871748367ec556d8,c8193cac6e300e793b5b4f3fa7102f40240b2f4657d8d1b37c082e09c85dccbd,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,uct_ucb_structural_search,1729,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,1d59e4f0be22722552ac3029,15,10430,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.e1b0103eb0da1d2a4240,cn.comp.e1b0103eb0da1d2a4240.control,cn.pair.cece8e29bb8c78ab20936ce54c2a5dc2,bace783a02b328a8d66975f4fa518a34353793d3566ef7a64566b3fc3768270f,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,uct_ucb_structural_search,1729,canonical_fundamental_profitability|lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,5ba56a6449ab6bd62b9ce40b,11240,10431,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.f5d336207332447a64af,cn.comp.f5d336207332447a64af.control,cn.pair.d6da8749301a2b6a958147cd7d44d570,abf2ad08bb471240612faf6b4166f61dbc7a23bfb411b10eff5698377288d7dc,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_residual,evolutionary_mutation,1729,canonical_fundamental_working_capital|lagged_daily_context,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,stock_session,qualified,3e10649e85eed005f01ce410,11729,10432,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.3bfb5d450cdb24c38333,cn.comp.3bfb5d450cdb24c38333.control,cn.pair.9e844d4e178bb50282a7bfa34339f5ba,8d0b61e159ae54cb9fcf180c58326b7a7d6bd69bd8da9454cffa340afb3332f8,FIRSTN_PATH,cn.comp.v2.firstn_path.relative_strength_reversal,stratified_typed_random,31415,firstN|raw_1min,9cc026326ade70944abce2d4ae414569acbd8f8230634e0fba6a2d2f084b597f,4,active_bar,qualified,c39813aca2d58d9457703b40,1284,10433,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.c0ca8f54e2691108a418,cn.comp.c0ca8f54e2691108a418.control,cn.pair.3a89f73d012cf7f0bda0936fe5893e17,0ffd78c0a711d874c3d54bc1b2d640c4427ef1fe0f94acdc30c540e5bde60a32,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_age_response,stratified_typed_random,65537,lagged_daily_context|raw_1min,4c80b52d29d2e3265a0dc4e47f321591b40bfeafbdfbfc80666c12ca11a40f23,4,active_bar,qualified,97294e9be4f2845bc2532495,4,10434,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.d48395aabdae9e2b0ea9,cn.comp.d48395aabdae9e2b0ea9.control,cn.pair.d786a68d5241cfe7b455a00ed171e88f,ebbd8ccacde649fd45f5894e51c39e28294b4c22dd58279b7d6ac862c93114ba,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,uct_ucb_structural_search,1729,canonical_fundamental_leverage|canonical_fundamental_working_capital,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,f4254c9ec226c6f55f4e7b60,10890,10435,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.4e86ba953ee13f27d32d,cn.comp.4e86ba953ee13f27d32d.control,cn.pair.82a80fde7e1f5084b3cac17685e21249,2d484af158295c3cafd6f65b0cc2b60fd2ae700e36426944b6c8db254f781b93,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,diversity_preserving_cem,2718,canonical_fundamental_liquidity_solvency|lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,63d754aed66fe8bf15ef1f9c,4928,10436,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
