candidate_id,clock_namespace,signal_coverage_status,finite_count_a,finite_count_b,exact_behavior_identity,cluster_a,cluster_b,clock_cluster_id,behavior_cluster_id
cn.comp.738f3d96fc079eba8c81,stock_session,qualified,288,273,fb0a5512eafd341196513150,3678,3649,3709,8319
cn.comp.7393f624468237ce80f0,stock_session,qualified,1410,1348,38f9e0e8dd9464ec6f362783,3679,3650,3710,8320
cn.comp.739431a5e83acfe8f49a,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.7394d03ed109a4029a25,stock_session,qualified,1408,1348,688c51f12b37c3264844c1d9,2835,2822,2860,7470
cn.comp.73972d7338fa56b40349,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.7397fe701220eafdfda2,stock_session,qualified,1394,1348,f934a65eb5a26a72798d78d2,3680,3651,3711,8321
cn.comp.739d600d19a955b7051b,stock_session,qualified,1330,1284,abc014a4ec4b7c9a2fff536e,3681,3652,3712,8322
cn.comp.73a0fde6087eb4f0004b,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.73ab32a12e672b45cace,stock_session,qualified,1394,1332,565b4d9875e5090747b0d441,3682,3653,3713,8323
cn.comp.73b443743e51f354e395,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.73b76e58d32053b64663,stock_session,qualified,1408,1348,d2dea489dfa13ef52872b34c,3683,2552,3714,8324
cn.comp.73b7bf62e3ee46e50850,stock_session,qualified,1372,1327,ea219a13df8a7363ccdffd05,3684,3654,3715,8325
cn.comp.73ba7855438545d022d6,stock_session,qualified,176,153,5f5a23bedb9bd400c08dfbad,826,825,828,5438
cn.comp.73bea82ac3a48736850a,stock_session,qualified,1410,1364,b6e04e930e2099ea4d1bb16a,987,986,991,5601
cn.comp.73c028ddf36127163e6b,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.73c229d911e016fade84,stock_session,qualified,1410,1364,da12c646b5f083dea399f63f,3685,3655,3716,8326
cn.comp.73c4b9c0684e7fd18ee7,stock_session,qualified,1410,1364,2ab89efc2a9e4f920d3fdb6e,3686,3656,3717,8327
cn.comp.73c51caa68a72a0659a2,stock_session,qualified,1394,1332,c14298fa61007b48a90a0070,3687,3657,3718,8328
cn.comp.73ca3e182c5020241f4a,stock_session,qualified,1408,1348,70ffd00ca3939a9b3789ac9d,3688,3658,3719,8329
cn.comp.73d101b2de79881ad13b,stock_session,qualified,1410,1364,cc5068cd45d0d352ef28af0e,3689,3659,3720,8330
cn.comp.73d56fac35cde7220923,stock_session,coverage_limited,67,52,,0,0,0,0
cn.comp.73e7dba53f342b21586b,stock_session,qualified,1410,1364,f2f4bb23f9a1f75702a413d7,3690,3660,3721,8331
cn.comp.73eab0dced626b296406,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.73ec6153c579026c8a15,stock_session,qualified,1410,1364,c302310a08d4964b37a38759,3691,3661,3722,8332
cn.comp.73f911b0b365e1981914,stock_session,qualified,1408,1348,55b3da9ee44a88cff4c146be,3692,3662,3723,8333
cn.comp.7402d8834395ee2524c2,stock_session,coverage_limited,110,109,,0,0,0,0
cn.comp.7402d94189654a08bb8a,stock_session,coverage_limited,159,136,,0,0,0,0
cn.comp.741311aa313329ae2a13,stock_session,qualified,1330,1284,1dd792d19a97a70f9fded255,3693,3663,3724,8334
cn.comp.741942c198dfbdf79daf,stock_session,qualified,1410,1364,0c2bb6251152d5d0b6745a82,3694,3664,3725,8335
cn.comp.741aedeaab3196608a28,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.741bd77c64c12b59a322,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.741fa8b4b9836cb08203,stock_session,qualified,375,390,9646e3da12d11a22af828129,3695,3665,3726,8336
cn.comp.742604df6356cc9f4a69,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.74285e46ebdfdb27bf08,stock_session,qualified,300,293,c8d5af5e447e3e65fd32892f,3696,3666,3727,8337
cn.comp.742c23b5af96ef3b4b2d,stock_session,coverage_limited,92,84,,0,0,0,0
cn.comp.742e09544a6417122965,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.742f3375015563b2d92f,stock_session,qualified,292,292,87bd4c23e267b626706dd037,3697,3667,3728,8338
cn.comp.742f8dbd4c957336042b,stock_session,qualified,1410,1364,d047558a8962d6ce0cfb8754,3698,3668,3729,8339
cn.comp.7438d63678bb3cda7a06,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.743947a4d2bca1b59553,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.74398e730faf05200fae,stock_session,coverage_limited,126,120,,0,0,0,0
cn.comp.743cc50c9b0de59ad89c,stock_session,qualified,176,153,9a3a990d62d5af6414c399da,132,132,132,4742
cn.comp.7440b1115abfe9387b8b,stock_session,qualified,1328,1287,7fa467b451ae9b98c1f85d6b,2463,2454,2485,7095
cn.comp.7452d0546e7c82579c76,stock_session,coverage_limited,67,52,,0,0,0,0
cn.comp.745b9626e7b5ceaa302f,stock_session,coverage_limited,73,75,,0,0,0,0
cn.comp.746404a51dcf547976f7,stock_session,qualified,1410,1364,59ecad902d399ad8429e9ec4,3699,3669,3730,8340
cn.comp.74738d3b86e218e0080c,stock_session,qualified,1372,1327,1ce2be08344c8baa5022e480,3700,3670,3731,8341
cn.comp.74743e5b5167a62327e6,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.74788fd651452f119382,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.748974cb210afc38fbdf,stock_session,qualified,1408,1348,8af8e7add1ee50a6e42d0603,3701,3671,3732,8342
cn.comp.7493b23173f77365075b,stock_session,qualified,1273,1221,71ffc2ec55f2995377a707af,3702,3672,3733,8343
cn.comp.74a002e8af1c9eb7f2d8,stock_session,qualified,1162,1107,7119e2db32f0e82075d7bf9c,3703,3673,3734,8344
cn.comp.74a5b274918f4783a282,stock_session,coverage_limited,98,98,,0,0,0,0
cn.comp.74b16c39506b472f46d0,stock_session,coverage_limited,75,74,,0,0,0,0
cn.comp.74c02190c3150de899dd,stock_session,qualified,1394,1332,ea76df06f2584fdd87c091dc,1504,1495,1512,6122
cn.comp.74c1f829879cb1553fd7,stock_session,qualified,1408,1348,2cd37f0d86f36fab12a09139,3704,3674,3735,8345
cn.comp.74c2aa12363a063d2a3b,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.74c4db8ed4caa64c1354,stock_session,qualified,281,281,4607e0456887b2588a881af7,3705,3675,3736,8346
cn.comp.74c9b82701ecbc4e61a1,stock_session,coverage_limited,50,42,,0,0,0,0
cn.comp.74ce02227902dcc65591,stock_session,qualified,1378,1316,7eed58649a24b1e38f8c4e73,3706,3676,3737,8347
cn.comp.74cfcd787db42eacc885,stock_session,qualified,1394,1348,60e8a446df63eed68aa1a466,3707,3677,3738,8348
cn.comp.74d27bd610c8728133be,stock_session,qualified,1410,1364,5ddd5ce9c3a9bbaaf3e59335,3708,3678,3739,8349
cn.comp.74d92fcbad7e262eecf2,stock_session,qualified,212,212,05932508ce7241d40433832f,3709,3679,3740,8350
cn.comp.74d9fa3f966a6bf6887f,stock_session,qualified,212,212,7dffa8a20ef8bb6e141da92d,3710,3680,3741,8351
cn.comp.74e44c7c30a47ab0581a,stock_session,coverage_limited,160,139,,0,0,0,0
cn.comp.74f419d81ada8764f02d,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.74f4d2d36f0ae88e0b43,stock_session,coverage_limited,35,28,,0,0,0,0
cn.comp.74f9bee3050aaf98b79c,stock_session,qualified,154,153,dcec9f9a8c19a013803abe63,3711,3681,3742,8352
cn.comp.750ec76dd3917c110504,stock_session,coverage_limited,142,135,,0,0,0,0
cn.comp.751493cd0bbbb1e7b724,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.7515b01c381995aad8d5,stock_session,qualified,171,148,4527444df682769bbde1983d,3712,3682,3743,8353
cn.comp.751f4cc581e248f19a93,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7520ec09f88c8eb6536e,stock_session,qualified,389,398,05a668ac8cc458fa2aee6953,3713,3683,3744,8354
cn.comp.75219d9389d2e217f100,stock_session,qualified,1410,1364,8315b27ff6c71d8d3e219eb7,3026,3007,3051,7661
cn.comp.752c456905086e13778e,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.752d6a6fe97f6a6cfb6f,stock_session,qualified,1410,1364,d61f840f3aba769a6f1be67f,3494,3468,3523,8133
cn.comp.752e2fe91a6f364dd422,stock_session,qualified,154,153,023b70ecb06bc072ec165fae,3714,3684,3745,8355
cn.comp.752f308ab0bffb1af134,stock_session,coverage_limited,1,0,,0,0,0,0
cn.comp.753a23256ca94457db0a,stock_session,qualified,214,213,6b3bb45f8c4cf3898bd9406b,3715,3685,3746,8356
cn.comp.7550de10a89d08c32600,stock_session,coverage_limited,157,136,,0,0,0,0
cn.comp.755d5169514143fefdc8,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.755e2d4f023227bf130d,stock_session,qualified,1162,1111,ca061ba995d6d10f8bc0c6a1,3716,3686,3747,8357
cn.comp.755ebd00113a236a31be,stock_session,qualified,1372,1327,dd43a0c0cd325930d2fef1fb,2505,2496,2527,7137
cn.comp.755f8ee865cf79cf681b,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7562e37d994aaf7979e2,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7564e03c75f2a3970afb,stock_session,qualified,200,201,1b50d566c12825be82b00fd4,3717,3687,3748,8358
cn.comp.7564e90035fb42283a12,stock_session,qualified,1410,1364,5cbf11cdf0352e112de2f86f,3718,3688,3749,8359
cn.comp.756b375dfeb045cb30c9,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.756c2daaf5967d99558d,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.7572768dfaf1f462b090,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7572d2f41af8962187ac,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.7573255166d9b50e171c,stock_session,qualified,1346,1284,3518ef43e718170ee733f5ca,3719,3689,3750,8360
cn.comp.7575e64033b445dddc31,stock_session,qualified,1410,1364,149ebb487226b890d1d24278,3720,3690,3751,8361
cn.comp.75786bbf5845e7493c3e,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.757ba95a16e8396e37f2,stock_session,qualified,1410,1364,4d50f08e1c1859f603eef4e9,227,227,227,4837
cn.comp.758bee76162ca6b7cbcf,stock_session,coverage_limited,110,109,,0,0,0,0
cn.comp.758d139031cad0a1ef16,stock_session,qualified,1410,1348,3faab31fcf69f6de904987ee,3143,3123,3169,7779
cn.comp.7590457805fae27ef360,stock_session,coverage_limited,85,71,,0,0,0,0
cn.comp.75935182fb8855a85f89,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.759934f66a9aff7bea67,stock_session,qualified,1410,1364,e247ded64f117014ad084dc6,3045,3025,3070,7680
cn.comp.75a37487a9a6dd583eae,stock_session,qualified,1346,1284,2503ed18a6cac1a9f1993a2f,3721,3691,3752,8362
cn.comp.75ab0d9fe46dc3fc9afb,stock_session,qualified,1410,1364,dd43524f7ec039f7a7d3ac4c,3722,3692,3753,8363
cn.comp.75ad2aa3c656eb1f62f0,stock_session,coverage_limited,92,92,,0,0,0,0
cn.comp.75ae6beb8a9b8f2e9766,stock_session,qualified,1410,1364,c64aba50bd87fa1353e090c9,3723,3693,3754,8364
cn.comp.75b2cc03dfbe95a1236c,stock_session,qualified,211,203,af6b31bceb48fac8e24c2b82,3724,3694,3755,8365
cn.comp.75b9bdb520dbdc082d2c,stock_session,qualified,1378,1332,448a8488a37251eb67c589f5,3725,3695,3756,8366
cn.comp.75bdb31db3949b2bc6d2,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.75c31508b3ff3e0ac28a,stock_session,qualified,1408,1348,9d10d7b8f4dbdd691a7724fe,3726,3696,3757,8367
cn.comp.75c3c7f7868b4c8ca7b9,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.75c77f05b1faddac7503,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.75cdddd4aa40d39e0dfa,stock_session,qualified,1410,1364,6b7b9670e942b831eeaf8fe3,3727,3697,3758,8368
cn.comp.75cf4375940f2bcf6f2b,stock_session,qualified,158,149,028a89f6ef58d3d49175d9d3,2689,2680,2714,7324
cn.comp.75d6826c276393e504fd,stock_session,qualified,382,383,a3607f47971a824d563a90f2,3728,3698,3759,8369
cn.comp.75d94549fa03d5fedfd1,stock_session,qualified,196,188,0c8632a38e37ceb1b5576769,3729,3699,3760,8370
cn.comp.75e42151a9dcd7eef100,stock_session,qualified,1088,1043,5fe45abdbba9c01a32ce529a,3730,3700,3761,8371
cn.comp.75e728f52a0d237d8b4d,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.75f1ddc82746b6347c2b,stock_session,qualified,1410,1364,0f2a1abf3a32eadb4100e948,3731,3701,3762,8372
cn.comp.75f311847cba02705681,stock_session,qualified,290,289,c8517b5d56dc2d66c4366380,3732,3702,3763,8373
cn.comp.75fe0597d5a55d55ae2b,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.760188d432deb04bfdb9,stock_session,qualified,1410,1348,bf55e467d45838c6160f4867,3041,170,3066,7676
cn.comp.760db7b056428702b2a7,stock_session,qualified,1410,1364,8c06bc8931ab2cc47a71c564,3733,3703,3764,8374
cn.comp.760f5eeb300357668f60,stock_session,qualified,1305,1263,489c817b20b1548dd8dcbe3f,3734,3704,3765,8375
cn.comp.76160326d822040202c8,stock_session,coverage_limited,162,139,,0,0,0,0
cn.comp.761d38077dabcb88feb1,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.761d6eaa247479d111c7,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.761d959460db7dcd9368,stock_session,coverage_limited,6,5,,0,0,0,0
cn.comp.7623e4e006a976f02754,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.76290443411267f326d9,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.7630133e3fbd673bfbb9,stock_session,qualified,208,202,22399e1965310a37d618a457,3735,3705,3766,8376
cn.comp.76344b15f33c49d97e9d,stock_session,qualified,204,188,5f0efa688bb448f26f51ed56,3736,3706,3767,8377
cn.comp.76386797c1f79c9d5e96,stock_session,qualified,1354,1293,40d39b3d4725d5f8e5bc48f4,3737,3707,3768,8378
cn.comp.7639750413a4f2df25da,stock_session,qualified,1346,1284,eb5e69212ceeb8f69451fcb4,3738,3708,3769,8379
cn.comp.763a12500f67b97399a5,stock_session,coverage_limited,53,45,,0,0,0,0
cn.comp.763b9dd8773a9c1d8c98,stock_session,coverage_limited,145,118,,0,0,0,0
cn.comp.76417125f300348ed2a2,stock_session,qualified,1346,1284,f3f01d1821f15859756fe678,12,12,12,4622
cn.comp.7641f1ad20b293b73ed9,stock_session,qualified,1410,1364,bd1106d45728971d934e54b5,3739,3709,3770,8380
cn.comp.7644d6b6358817ccdb98,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.76478ea645a510aa7aae,stock_session,qualified,212,212,d46cda2c08d12c01549e36b5,3740,3710,3771,8381
cn.comp.7648cca8a6a4314407fa,stock_session,qualified,1410,1364,feb1ffe187922c6371ac5d3e,3741,3711,3772,8382
cn.comp.76491076412682bedb01,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.765a4d9f0da026b532a9,stock_session,qualified,1410,1364,b21b8c66eedd6787b1ed24d7,3742,3712,3773,8383
cn.comp.765f700d58cd3a1e0062,stock_session,qualified,1408,1348,b6aba68c88a1aff79c0a0402,3181,3159,3207,7817
cn.comp.766acb4f39683f430640,stock_session,qualified,190,183,135565a54059dc1cba20fc2c,3743,3713,3774,8384
cn.comp.766bf3c99ad0e67f366c,stock_session,coverage_limited,76,68,,0,0,0,0
cn.comp.767012a4b20890843bca,stock_session,coverage_limited,106,92,,0,0,0,0
cn.comp.7670f8e3a1195f1ce8cd,stock_session,qualified,1275,1235,9b96e27a5b3e08944cbd0095,1950,1939,1965,6575
cn.comp.7677de20d74b79494882,stock_session,qualified,1410,1364,f51c3c4b61dc350d11833bee,3744,3714,3775,8385
cn.comp.767881400d7d7414aee8,stock_session,qualified,1386,1341,5bfbc2abef23930ab242961c,3745,3715,3776,8386
cn.comp.767ad5bd043edccf66e7,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.767e7edc0f95d8d2fc0e,stock_session,qualified,1394,1348,d82d891f0a6cf39f9cbb0e40,3746,3716,3777,8387
cn.comp.7680c65853054649666c,stock_session,coverage_limited,100,85,,0,0,0,0
cn.comp.76858ff83b85d4241752,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.76895ca4c7583b62e6ba,stock_session,qualified,212,212,74d7ae9dea4d870558f32bc7,3747,3717,3778,8388
cn.comp.768abec7662cf9a1c1ca,stock_session,coverage_limited,50,42,,0,0,0,0
cn.comp.7693fa2d4aaf34cd55a2,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.769406c57b4dc8d5475e,stock_session,qualified,1346,1284,d39813e92182ef5c64713c4f,3748,3718,3779,8389
cn.comp.769494001268d82f0823,stock_session,qualified,163,156,af3190fb65cfb08b17dc77b5,3749,3719,3780,8390
cn.comp.769730968269807f0360,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.769794c4e7010cdca96b,stock_session,qualified,1394,1348,de217a4d2d472ec215ffe1c2,1806,1796,1818,6428
cn.comp.769a5a51bbd297dfeb1b,stock_session,qualified,205,205,db16f23d864503d6f9046b46,3750,3720,3781,8391
cn.comp.769e60364dd1c571abd1,stock_session,qualified,1410,1364,c345f8e691b74de9fd1d24f0,3751,3721,3782,8392
cn.comp.76a9b395ba4b78bf4d1c,stock_session,qualified,1410,1364,664dcd2daeb434becfb872ce,3752,3722,3783,8393
cn.comp.76abae5fe836c25d09b6,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.76ae9073f8322ee7c544,stock_session,qualified,378,370,80e6b2b206d014146299dbe9,3753,3723,3784,8394
cn.comp.76bd14b11092ef4ded6f,stock_session,qualified,1330,1284,4539e58c64ff3423f734e11a,3754,3724,3785,8395
cn.comp.76be285e7e4914ab8194,stock_session,qualified,1162,1111,b73ed1502e6c8af2a2d5af8b,3755,3725,3786,8396
cn.comp.76c54c2a355e3be1dbea,stock_session,qualified,1378,1316,087c86a7838f97a176f34c25,3756,3726,3787,8397
cn.comp.76c7b8388d68409f6416,stock_session,qualified,1275,1235,fd5731c749bc4dc8e6cc4c81,3757,3727,3788,8398
cn.comp.76c7f29cdcd8c63678c6,stock_session,qualified,1223,1185,62dc560dad571ddcde6321ad,3758,3728,3789,8399
cn.comp.76c8887f9c55273bb547,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.76c90a0845ef1147d1e1,stock_session,coverage_limited,107,99,,0,0,0,0
cn.comp.76d262a3923c9bfd883b,stock_session,qualified,1162,1111,ba3288fb268f2bee34599a4f,3759,3729,3790,8400
cn.comp.76d4228f332e8db3676f,stock_session,qualified,1275,1235,7b52f507fba6fdf67c92d460,3760,3730,3791,8401
cn.comp.76d448e21a0d915789be,stock_session,coverage_limited,88,73,,0,0,0,0
cn.comp.76e5e019444d1ae00d65,stock_session,qualified,1378,1316,fd342462be7a5614cdd76f99,3761,3731,3792,8402
cn.comp.76ec78657f1cd13f9bef,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.76ec988b1e910d675d25,stock_session,qualified,1346,1284,70d06283e98c51dd8b6fd7b7,1253,1247,1259,5869
cn.comp.76ede0807eabe4d3255b,stock_session,qualified,1410,1364,289fdcbcae29842120871d89,3762,3732,3793,8403
cn.comp.76ef2876116a27ebac7a,stock_session,qualified,288,278,b48e406cb37dd1f95b7b01c0,3763,3733,3794,8404
cn.comp.76f506d286813057b25a,stock_session,coverage_limited,88,73,,0,0,0,0
cn.comp.76fe66c8f13b086a1fb5,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.77126429a5022cfc81a5,stock_session,qualified,1376,1322,c5e52d8d1ec2ee9f31ac4850,3764,3734,3795,8405
cn.comp.771d408295b55c59bc3a,stock_session,coverage_limited,15,16,,0,0,0,0
cn.comp.7728e85946640e441152,stock_session,coverage_limited,6,5,,0,0,0,0
cn.comp.77367ab5642e1c570721,stock_session,qualified,1088,1043,be6b48a00992b5f374bfd9d6,3765,3735,3796,8406
cn.comp.773742b0de5a28901902,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.773bb249d8f5401a7355,stock_session,coverage_limited,75,67,,0,0,0,0
cn.comp.774884730413425aeb96,stock_session,qualified,1408,1348,b9515146b5ef3a2fb97fdaac,2740,2728,2765,7375
cn.comp.77499dba4d25f42b531c,stock_session,qualified,1408,1348,2070b71a9d1e1e48b39d834c,3766,3736,3797,8407
cn.comp.774addc3610b04c10e50,stock_session,qualified,1095,1040,d29b2e9a51fc728084a1d148,3767,3737,3798,8408
cn.comp.775463f9cc7a27ba3256,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.77549fb49ed94b9e9043,stock_session,qualified,382,383,fc81a057b05677a38cc79bee,3768,3738,3799,8409
cn.comp.7764d51ea63b9a43fe61,stock_session,qualified,1410,1364,809c7b40aab2a54c5e9194e6,3769,3739,3800,8410
cn.comp.7766828558ae09f017b1,stock_session,qualified,1410,1364,5e3e1d67b0b0fd5dc6379541,3770,3740,3801,8411
cn.comp.776878ea71608452302b,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.776d34622112ca9b6b9d,stock_session,coverage_limited,126,111,,0,0,0,0
cn.comp.777c325ecbee5d89b5e6,stock_session,qualified,1410,1364,f8fcaebe972ac7279337a3bc,3771,3741,3802,8412
cn.comp.777cb38e04a9d5787801,stock_session,coverage_limited,102,84,,0,0,0,0
cn.comp.777cd1e753b8dc44812f,stock_session,qualified,1410,1364,177e27f25b4c3fdba603bf78,501,501,502,5112
cn.comp.777d79284bcae47bfa6d,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.778444f1dc676916f69a,stock_session,qualified,1410,1364,8f507e0dd30765892dc88602,3772,3742,3803,8413
cn.comp.778fa79313cc92ca10ec,stock_session,qualified,1410,1364,15ebf234d7c2255bedc32b6e,3773,3743,3804,8414
cn.comp.779344bf426dea4ce3b0,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.779404682a70fba115e5,stock_session,qualified,1394,1332,10fa090f047a5de8a69ed440,3774,3744,3805,8415
cn.comp.7799954b903364a87fd6,stock_session,qualified,154,153,247b9969f9cd9d5e27a200ec,3775,3745,3806,8416
cn.comp.7799acb9249bdcdee4b2,stock_session,qualified,1408,1348,72e7c040d2b676dd34b56e63,3776,3746,3807,8417
cn.comp.779c136d01ded7f85389,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.779d06c7e10331c8228a,stock_session,coverage_limited,82,81,,0,0,0,0
cn.comp.77a9bb6e5b05ace63d71,stock_session,qualified,1394,1348,c75e32d3e65543e0e7f9e25a,1171,781,1177,5787
cn.comp.77aa0964fb6187d3f454,stock_session,coverage_limited,128,105,,0,0,0,0
cn.comp.77b24f2ddc2c0b549156,stock_session,qualified,1370,1325,56efce9a9fb6f3f1ebcf5fce,3777,3747,3808,8418
cn.comp.77bcec40c6d339279585,stock_session,coverage_limited,92,84,,0,0,0,0
cn.comp.77bd8275e979c9e2cee9,stock_session,qualified,1088,1043,da8b6a10a5d1da84e0a5f600,3778,3748,3809,8419
cn.comp.77be2bd757b31873265a,stock_session,qualified,1294,1253,353fbdb6aeab5548b294166e,3779,3749,3810,8420
cn.comp.77c0a529852d2f054a8d,stock_session,qualified,210,211,e881e50020f1e500d1be2d7e,3780,3750,3811,8421
cn.comp.77c3366c9ff84a210240,stock_session,qualified,1378,1316,2eab28775adba7760af80cb3,3781,3751,3812,8422
cn.comp.77c5316cb0bc8170583c,stock_session,qualified,1410,1364,f774ec1a83409bf2e0a2d711,3782,3752,3813,8423
cn.comp.77c563cfaf6e39ed79dc,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.77c809666b1aec346a35,stock_session,coverage_limited,119,118,,0,0,0,0
cn.comp.77c880059d3965a9f461,stock_session,coverage_limited,113,105,,0,0,0,0
cn.comp.77cb55803eb1ffeea756,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.77d75c8a171c48ac22fd,stock_session,qualified,1394,1348,6b0999d774dae597e298a413,3783,3753,3814,8424
cn.comp.77d77e9c713a59064af7,stock_session,qualified,1408,1348,54221aacf2dd1dc5c3f4a8dc,3784,3754,3815,8425
cn.comp.77d9747dee1a8a97a280,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.77e4fe19f6e36b5a710c,stock_session,coverage_limited,9,7,,0,0,0,0
cn.comp.77e82b64948b2ddbab8a,stock_session,qualified,1408,1348,191649842eae71044a29f668,3785,3755,3816,8426
cn.comp.77e8f211d77cfd876366,stock_session,qualified,1386,1341,731d3e288ce17bc17e702367,3786,3756,3817,8427
cn.comp.77f20484a1211dbe7ba0,stock_session,qualified,1410,1364,33b16059de5803b9a93e8b20,3787,3757,3818,8428
cn.comp.77f4149783009dbaf631,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.77f7375ae9feee3cd641,stock_session,coverage_limited,131,116,,0,0,0,0
cn.comp.7800f42859ebade4f210,stock_session,coverage_limited,13,10,,0,0,0,0
cn.comp.78056bae2dac556e21a8,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7805d4635131762a3440,stock_session,qualified,217,210,d051850c005b85fd7e7898ce,3788,3758,3819,8429
cn.comp.7808884c869e3a8cb629,stock_session,qualified,234,236,ea80a3f4f12318340704ed81,2536,2529,2560,7170
cn.comp.780a02be4c8f4a5e31a5,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.78164884e88bc8db5bd8,stock_session,coverage_limited,50,42,,0,0,0,0
cn.comp.781b1e2d53689b6a7475,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.781e27e45d345fc75721,stock_session,qualified,1410,1364,8e00575349f73b1c18fea111,3789,3759,3820,8430
cn.comp.782180ee734a403ea873,stock_session,coverage_limited,2,0,,0,0,0,0
cn.comp.78223aa354c2508d7be8,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.782b39df791b6ffbded1,stock_session,qualified,1410,1364,6b06eac410c25345d6572117,3790,3760,3821,8431
cn.comp.782d026581375a8da5b3,stock_session,qualified,1408,1348,86dae42d014464c10dabc604,3791,3761,3822,8432
cn.comp.782f19d385d511712b33,stock_session,qualified,1378,1316,f2b3d7197c4148057f966ee5,3792,3762,3823,8433
cn.comp.78348c8bb77c60e5f6d1,stock_session,coverage_limited,0,0,,0,0,0,0
cn.comp.7836109ca27a5b36cd0b,stock_session,qualified,1410,1364,27bf18ed33c68ff63f085cf5,254,254,254,4864
cn.comp.7837e04ead72d0f9b2e5,stock_session,coverage_limited,9,7,,0,0,0,0
cn.comp.783fd988650e2268d1cb,stock_session,qualified,176,153,185c65c8683c607a61b64ba6,2797,2784,2822,7432
cn.comp.784c4d4768719efa2eaf,stock_session,coverage_limited,67,52,,0,0,0,0
cn.comp.7856bf6b75dafdcf1661,stock_session,qualified,1394,1348,001484c9699cbc1caeaebed0,3793,3763,3824,8434
cn.comp.785c13a048e8a40eed68,stock_session,qualified,1410,1364,27ad944bfedbb870efdc5370,3794,3764,3825,8435
cn.comp.7861d1ef6b9ddce445cd,stock_session,coverage_limited,106,92,,0,0,0,0
cn.comp.78656fce751f1b670e46,stock_session,coverage_limited,88,73,,0,0,0,0
cn.comp.7876538e8bd3ca9d2ff1,stock_session,qualified,1410,1364,e4611a1c25adf6896aa3fdc3,3795,3765,3826,8436
